,recid,date,age,allocated_trmt,earnings,prev_earnings,education,y0hat,y1hat,ite,ite_ols,reward,reward_scaled,year,month,cost,cost_scaled,age_scaled,education_scaled,prev_earnings_scaled
2139,304718,1988-05-04,32.0,1,20688,300,8,7804.275900565035,9782.270758050938,18378.376530157715,1977.9948574859027,17604.376530157715,0.5344821413811031,1988,5,1257.0,0.0007245724359733326,-0.12364431892207117,-1.928856416838027,-0.6877639464422165
2140,304719,1988-01-21,36.0,0,7842,3640,13,17044.41357173024,17861.855706832313,28284.71086392667,817.4421351020719,27510.71086392667,0.8352459190064921,1988,1,1257.0,0.0007245724359733326,0.29099855115092593,0.7417297561131732,0.09555452904637934
2141,304721,1988-11-09,32.0,0,14567,2460,14,16821.549128985316,17422.460906119646,7330.266669248106,600.9117771343299,6556.266669248106,0.1990531980977736,1988,11,1257.0,0.0007245724359733326,-0.12364431892207117,1.2758469907034133,-0.18118672876096892
2142,304722,1988-03-10,28.0,1,72468,0,11,10799.02671200039,12096.67623820151,92085.96178041073,1297.6495262011194,91311.96178041073,2.772299989295113,1988,3,1257.0,0.0007245724359733326,-0.5382871889950683,-0.32650471306730694,-0.7581218933423898
2143,304723,1988-11-30,22.0,0,2908,98,12,12410.350047113478,13634.968253277351,29587.134220574095,1224.6182061638738,28813.134220574095,0.8747884738622785,1988,11,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,-0.7351382973549999
2144,304724,1989-01-18,36.0,1,42982,4500,12,17135.383770724104,18261.76571649145,38301.45463397856,1126.3819457673453,37527.45463397856,1.1393618103424743,1989,1,1257.0,0.0007245724359733326,0.29099855115092593,0.20761252152293314,0.2972473101602094
2145,304727,1988-10-14,25.0,1,1750,315,12,12464.031898063418,13633.674388531628,-16701.40412381961,1169.6424904682099,-17475.40412381961,-0.5305664419071356,1988,10,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.6842460490972079
2146,304729,1988-08-22,32.0,1,3263,0,8,7411.211155525221,9383.936121220551,-7232.13299060944,1972.72496569533,-8006.13299060944,-0.2430722325026578,1988,8,1257.0,0.0007245724359733326,-0.12364431892207117,-1.928856416838027,-0.7581218933423898
2147,304732,1989-03-22,23.0,0,16143,3500,10,14721.62802730957,16654.800428740054,-2309.323942946159,1933.1724014304837,-3083.323942946159,-0.09361203907303187,1989,3,1257.0,0.0007245724359733326,-1.0565907765863147,-0.860621947657547,0.06272082049296514
2148,304733,1988-11-21,33.0,0,8697,0,9,8367.919007608527,10054.719169991975,704.5626242518766,1686.800162383448,-69.43737574812337,-0.0021081710686069247,1988,11,1257.0,0.0007245724359733326,-0.019983601403821886,-1.394739182247787,-0.7581218933423898
2149,304734,1989-02-27,48.0,0,0,0,14,12439.782820036668,12421.060859654004,37111.41297463293,-18.721960382663383,36337.41297463293,1.1032312485284754,1989,2,1257.0,0.0007245724359733326,1.5349271613699174,1.2758469907034133,-0.7581218933423898
2150,304736,1989-02-24,67.0,0,13481,0,12,8930.964698325539,8942.321459576877,-13569.541487079909,11.356761251337957,-14343.541487079909,-0.4354807315027634,1989,2,1257.0,0.0007245724359733326,3.504480794216654,0.20761252152293314,-0.7581218933423898
2151,304738,1989-01-27,24.0,1,22487,0,14,14186.842268475557,14846.591851062407,12149.637786997648,659.74958258685,11375.637786997648,0.3453729380051964,1989,1,1257.0,0.0007245724359733326,-0.9529300590680654,1.2758469907034133,-0.7581218933423898
2152,304740,1988-06-10,26.0,1,1335,18000,17,40715.687261533356,41848.814624355015,-59792.83257202692,1133.1273628216586,-60566.83257202692,-1.8388546912929313,1988,6,3600.0,0.002075147787990451,-0.7456086240315668,2.8781986944741336,3.463354920668007
2153,304742,1987-12-21,32.0,1,87,0,12,11534.649438997702,12490.756458487944,-17697.055513794334,956.1070194902422,-18471.055513794334,-0.560795168614448,1987,12,1257.0,0.0007245724359733326,-0.12364431892207117,0.20761252152293314,-0.7581218933423898
2154,304745,1988-09-20,59.0,1,0,0,12,9541.800742869753,9766.856369969624,-14462.652884269744,225.05562709987134,-15236.652884269744,-0.46259626673595666,1988,9,1257.0,0.0007245724359733326,2.6751950540706595,0.20761252152293314,-0.7581218933423898
2155,304746,1988-10-07,45.0,1,435,1014,11,10872.82896378403,11792.395383441526,-16160.045127950723,919.5664196574962,-16934.045127950725,-0.5141303747239411,1988,10,1257.0,0.0007245724359733326,1.2239450088151695,-0.32650471306730694,-0.5203120328198041
2156,304747,1989-05-26,31.0,0,0,1100,9,9966.961172237485,11769.030889256901,31551.352206192983,1802.0697170194162,30777.352206192983,0.9344236125048997,1989,5,1257.0,0.0007245724359733326,-0.22730503644032043,-1.394739182247787,-0.5001427547084211
2157,304748,1987-11-19,43.0,1,0,0,10,8661.028976616743,9824.177082380937,-13610.761111714915,1163.148105764194,-14384.761111714915,-0.43673219037744165,1987,11,1257.0,0.0007245724359733326,1.0166235737786709,-0.860621947657547,-0.7581218933423898
2158,304749,1989-06-30,39.0,1,46098,20,15,14136.767991164135,14108.186271705013,48078.71520147104,-28.581719459121814,47304.71520147104,1.4362068111297632,1989,6,1257.0,0.0007245724359733326,0.6019807037056738,1.8099642252936534,-0.7534313635490449
2159,304753,1988-09-21,43.0,1,3375,0,13,11753.607689221102,12155.119353625647,-12802.310412635949,401.5116644045447,-13576.310412635949,-0.41218701775490946,1988,9,1257.0,0.0007245724359733326,1.0166235737786709,0.7417297561131732,-0.7581218933423898
2160,304757,1988-10-12,29.0,0,13393,6080,13,20757.94413511447,21924.176672557376,23149.04152066645,1166.2325374429056,22375.04152066645,0.6793231265515177,1988,10,1257.0,0.0007245724359733326,-0.434626471476819,0.7417297561131732,0.6677991638344554
2161,304759,1988-12-06,30.0,1,948,3000,14,17674.634453067487,18375.004811318693,-25506.912435616774,700.3703582512062,-26280.912435616774,-0.7979083117186583,1988,12,1257.0,0.0007245724359733326,-0.33096575395856975,1.2758469907034133,-0.054542424340656995
2162,304763,1988-08-29,31.0,1,0,0,12,11608.458649965403,12592.165600145945,-17952.791228548638,983.7069501805418,-18726.791228548638,-0.5685594976842877,1988,8,1257.0,0.0007245724359733326,-0.22730503644032043,0.20761252152293314,-0.7581218933423898
2163,304768,1988-08-05,35.0,1,39423,7900,12,21663.9267588097,23034.5582181552,26016.090215900953,1370.6314593455027,25242.090215900953,0.7663688860788564,1988,8,1580.0,0.0009107593069513646,0.18733783363267667,0.20761252152293314,1.0946373750288398
2164,304769,1988-09-22,22.0,1,18925,200,11,11503.925141166475,12995.21744508643,10408.687461912432,1491.292303919954,9634.687461912432,0.2925163738323249,1988,9,1257.0,0.0007245724359733326,-1.1602514941045639,-0.32650471306730694,-0.711216595408941
2165,304770,1988-08-04,24.0,0,83,350,12,12593.716081039656,13778.716895644586,38526.85661247831,1185.0008146049295,37752.85661247831,1.1462051843144923,1988,8,1257.0,0.0007245724359733326,-0.9529300590680654,0.20761252152293314,-0.6760376219588543
2166,304774,1988-02-25,32.0,0,29082,0,8,7376.8157534585225,9378.874614122582,-62783.350299805854,2002.0588606640595,-63557.350299805854,-1.9296490637174977,1988,2,1257.0,0.0007245724359733326,-0.12364431892207117,-1.928856416838027,-0.7581218933423898
2167,304775,1989-02-17,32.0,1,27844,6800,12,20444.11699323349,21830.98093289944,10429.432805778533,1386.8639396659528,9655.432805778533,0.29314621810964125,1989,2,1360.0,0.0007839447199075038,-0.12364431892207117,0.20761252152293314,0.8366582363948712
2168,304778,1988-11-07,42.0,1,16629,700,12,11713.70840108025,12434.98076056302,7028.371567917023,721.2723594827694,6254.371567917023,0.189887435257182,1988,11,1257.0,0.0007245724359733326,0.9129628562604216,0.20761252152293314,-0.5939533505753188
2169,304780,1988-10-18,26.0,0,0,300,9,9289.295899078055,11176.027433133588,29613.325733795627,1886.7315340555324,28839.325733795627,0.8755836679464698,1988,10,1257.0,0.0007245724359733326,-0.7456086240315668,-1.394739182247787,-0.6877639464422165
2170,304781,1988-04-25,22.0,1,0,4000,12,17513.60481587224,19004.996983535788,-27088.92532445297,1491.3921676635473,-27862.92532445297,-0.8459394155222588,1988,4,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,0.17998406532658728
2171,304783,1989-03-02,25.0,1,12582,100,12,12182.335497451551,13334.136565752231,20.714235440280618,1151.8010683006796,-753.2857645597194,-0.02287032362799464,1989,3,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.7346692443756654
2172,304784,1988-05-16,22.0,1,2929,6000,12,20134.036449471,21754.72044923262,-26690.03175162799,1620.683999761619,-27464.03175162799,-0.8338287059710616,1988,5,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,0.6490370446610758
2173,304791,1988-03-08,59.0,0,10530,2817,9,10138.883550748014,11292.645525211905,-13.638352866550576,1153.7619744638905,-787.6383528665506,-0.023913294103476403,1988,3,1257.0,0.0007245724359733326,2.6751950540706595,-1.394739182247787,-0.0974607719497627
2174,304792,1988-10-21,28.0,1,65604,11200,12,26504.303431021566,28255.55857163178,57917.02642608879,1751.2551406102139,57143.02642608879,1.734905355886482,1988,10,2240.0,0.0012912030680829474,-0.5382871889950683,0.20761252152293314,1.868574790930746
2175,304793,1988-03-10,25.0,0,29964,6000,11,18873.397039508993,20665.119378659,-31311.394523182855,1791.7223391500083,-32085.394523182855,-0.9741367632321741,1988,3,1257.0,0.0007245724359733326,-0.8492693415498161,-0.32650471306730694,0.6490370446610758
2176,304795,1988-10-19,24.0,0,18663,8000,12,22610.88163527398,24292.15015487982,13464.864740360506,1681.2685196058374,12690.864740360506,0.3853042197084302,1988,10,1600.0,0.0009222879057735338,-0.9529300590680654,0.20761252152293314,1.1180900239955645
2177,304797,1988-08-31,36.0,1,19739,3000,16,19293.498328997513,19313.23432073232,660.0159297562984,19.735991734807612,-113.98407024370158,-0.0034606422921494907,1988,8,1257.0,0.0007245724359733326,0.29099855115092593,2.3440814598838933,-0.054542424340656995
2178,304798,1989-07-06,30.0,0,14521,340,10,10062.893256162788,11602.97986214579,-11766.424234926577,1540.0866059830023,-12540.424234926577,-0.38073673256356955,1989,7,1257.0,0.0007245724359733326,-0.33096575395856975,-0.860621947657547,-0.6783828868555267
2179,304803,1989-06-16,32.0,1,0,7200,12,20968.203319953238,22389.32344925868,-32248.65488659425,1421.1201293054437,-33022.654886594246,-1.0025926943587087,1989,6,1440.0,0.0008300591151961805,-0.12364431892207117,0.20761252152293314,0.9304688322617689
2180,304804,1988-07-07,26.0,0,11679,4600,14,20074.815636669464,20971.202262514053,25956.13019121755,896.3866258445887,25182.13019121755,0.7645484545324652,1988,7,1257.0,0.0007245724359733326,-0.7456086240315668,1.2758469907034133,0.32069995912693383
2181,304805,1988-01-19,27.0,0,5387,0,10,9845.709467641946,11439.580488640813,14902.180865679016,1593.8710209988676,14128.180865679016,0.4289422207012972,1988,1,1257.0,0.0007245724359733326,-0.6419479065133176,-0.860621947657547,-0.7581218933423898
2182,304809,1989-01-05,44.0,1,120,0,12,10648.93890738528,11277.295291380884,-16150.338295998834,628.3563839956041,-16924.338295998834,-0.5138356679890115,1989,1,1257.0,0.0007245724359733326,1.1202842912969202,0.20761252152293314,-0.7581218933423898
2183,304811,1988-03-28,31.0,0,19740,260,12,11944.901428919713,12946.012682756487,-22265.61823518377,1001.1112538367743,-23039.61823518377,-0.6995001765526206,1988,3,1257.0,0.0007245724359733326,-0.22730503644032043,0.20761252152293314,-0.6971450060289063
2184,304812,1988-01-27,34.0,1,6603,0,8,7263.592733589818,9178.425900732438,-1958.1740206048567,1914.8331671426204,-2732.1740206048567,-0.08295086273899524,1988,1,1257.0,0.0007245724359733326,0.0836771161144274,-1.928856416838027,-0.7581218933423898
2185,304813,1989-01-25,31.0,1,13859,2100,12,14359.911865244101,15475.041850312335,-1315.125026415651,1115.1299850682335,-2089.125026415651,-0.06342741055433943,1989,1,1257.0,0.0007245724359733326,-0.22730503644032043,0.20761252152293314,-0.26561626504117686
2186,304816,1988-05-26,41.0,1,21840,8038,16,25525.319559194286,25736.019891952405,-5648.258001413907,210.70033275811875,-6422.258001413907,-0.1949845939285233,1988,5,1607.6,0.000926668773325958,0.8093021387421724,2.3440814598838933,1.1270020306029196
2187,304820,1988-04-07,29.0,1,2778,7198,14,23248.729662958984,24249.79635440097,-31288.901966089426,1001.0666914419853,-32062.901966089426,-0.9734538722442521,1988,4,1439.6,0.000829828543219737,-0.434626471476819,1.2758469907034133,0.9299997792824345
2188,304821,1989-01-24,29.0,1,28050,4000,13,18027.799909966445,19063.076724047824,14550.097191401928,1035.2768140813787,13776.097191401928,0.41825269495464135,1989,1,1257.0,0.0007245724359733326,-0.434626471476819,0.7417297561131732,0.17998406532658728
2189,304823,1988-03-15,52.0,1,36600,2616,10,11424.270654654605,12480.470731774774,37327.913502987,1056.2000771201692,36553.913502987,1.1098043677642857,1988,3,1257.0,0.0007245724359733326,1.9495700314429145,-0.860621947657547,-0.1446005963728788
2190,304827,1987-12-31,43.0,0,9207,6000,12,18591.427210206577,19619.06608206402,29038.18002387532,1027.6388718574417,28264.18002387532,0.8581218106567355,1987,12,1257.0,0.0007245724359733326,1.0166235737786709,0.20761252152293314,0.6490370446610758
2191,304835,1988-02-16,25.0,0,4308,0,14,14126.503621676558,14750.687365929334,29930.35167393656,624.1837442527758,29156.35167393656,0.8852088144587368,1988,2,1257.0,0.0007245724359733326,-0.8492693415498161,1.2758469907034133,-0.7581218933423898
2192,304838,1988-01-08,22.0,1,21120,98,12,12401.142698721058,13631.378402441176,12491.862475982476,1230.2357037201182,11717.862475982476,0.35576313752681815,1988,1,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,-0.7351382973549999
2193,304839,1988-07-05,38.0,1,9923,500,17,16901.19993593178,16463.698824742918,-10273.611540114991,-437.50111118886343,-11047.611540114991,-0.3354138138883778,1988,7,1257.0,0.0007245724359733326,0.4983199861874245,2.8781986944741336,-0.6408586485087677
2194,304840,1989-03-23,36.0,0,81153,12769,12,27864.36420333395,29630.753398015135,-157288.97907478514,1766.3891946811855,-158062.97907478514,-4.798911190307901,1989,3,2553.8,0.0014720867836027819,0.29099855115092593,0.20761252152293314,2.2365468532186523
2195,304841,1988-02-16,23.0,0,0,2000,12,14830.217436534256,16147.608256604992,45582.47024309838,1317.3908200707356,44808.47024309838,1.3604189325600673,1988,2,1257.0,0.0007245724359733326,-1.0565907765863147,0.20761252152293314,-0.2890689140079013
2196,304842,1988-10-21,22.0,1,7378,4000,12,17513.60481587224,19002.087877443475,-15992.189120666037,1488.4830615712344,-16766.189120666037,-0.5090341398153369,1988,10,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,0.17998406532658728
2197,304843,1989-01-31,30.0,0,22999,6682,12,20435.663400699093,21873.087509477744,-6213.596426934055,1437.4241087786504,-6987.596426934055,-0.21214869467127895,1989,1,1336.4,0.0007703409732973442,-0.33096575395856975,0.20761252152293314,0.8089841106141364
2198,304844,1987-11-25,31.0,1,290,0,12,11608.458649965403,12592.085612246823,-17516.639726411304,983.6269622814198,-18290.639726411304,-0.5553176093146768,1987,11,1257.0,0.0007245724359733326,-0.22730503644032043,0.20761252152293314,-0.7581218933423898
2199,304846,1988-03-30,28.0,1,36597,5200,16,22766.446813697767,23132.515003291606,20614.38795555528,366.06818959383963,19840.38795555528,0.6023691337293857,1988,3,1257.0,0.0007245724359733326,-0.5382871889950683,2.3440814598838933,0.46141585292728043
2200,304848,1989-04-06,25.0,0,11476,1000,12,13362.805706809026,14570.727037460787,6839.639464599865,1207.9213306517613,6065.639464599865,0.1841573863369315,1989,4,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.5235954036751456
2201,304852,1988-05-20,31.0,1,6759,350,8,7943.595902372706,9963.79642069524,-2799.274027262368,2020.2005183225338,-3573.274027262368,-0.10848729295018995,1988,5,1257.0,0.0007245724359733326,-0.22730503644032043,-1.928856416838027,-0.6760376219588543
2202,304853,1988-12-30,27.0,1,5697,2900,11,14672.461791686294,16204.80934949273,-14269.629554597192,1532.3475578064372,-15043.629554597192,-0.4567359329488917,1988,12,1257.0,0.0007245724359733326,-0.6419479065133176,-0.32650471306730694,-0.07799507330738142
2203,304856,1988-09-14,23.0,0,0,0,12,12210.021833974235,13398.998254190552,37633.32314343455,1188.976420216317,36859.32314343455,1.1190768346616622,1988,9,1257.0,0.0007245724359733326,-1.0565907765863147,0.20761252152293314,-0.7581218933423898
2204,304858,1988-12-15,36.0,1,58848,9000,15,26123.93365892567,26752.706228930234,48894.693726139645,628.772570004563,48120.693726139645,1.4609805342115636,1988,12,1800.0,0.0010375738939952255,0.29099855115092593,1.8099642252936534,1.3526165136628086
2205,304859,1988-01-27,34.0,0,27914,3360,12,15785.206540433452,16902.493859593393,-35084.60979332623,1117.287319159941,-35858.60979332623,-1.088694423029061,1988,1,1257.0,0.0007245724359733326,0.0836771161144274,0.20761252152293314,0.02988711193955094
2206,304861,1988-02-17,37.0,1,29864,3400,13,16651.196732145203,17427.278808494833,19478.818021116003,776.0820763496304,18704.818021116003,0.5678923745435456,1988,2,1257.0,0.0007245724359733326,0.3946592686691752,0.7417297561131732,0.039268171526240715
2207,304865,1988-10-19,42.0,1,13198,900,12,11975.751564440125,12711.222449598401,1467.5024108967318,735.4708851582764,693.5024108967318,0.021055255946955263,1988,10,1257.0,0.0007245724359733326,0.9129628562604216,0.20761252152293314,-0.54704805264187
2208,304867,1988-05-27,43.0,1,10885,2000,11,12312.320181083622,13345.608179375338,-2667.0526569143403,1033.2879982917166,-3441.0526569143403,-0.10447295247985894,1988,5,1257.0,0.0007245724359733326,1.0166235737786709,-0.32650471306730694,-0.2890689140079013
2209,304868,1988-09-26,26.0,1,19959,1700,9,11112.2928807585,13096.055516382026,12304.476311215989,1983.7626356235269,11530.476311215989,0.350073952315515,1988,9,1257.0,0.0007245724359733326,-0.7456086240315668,-1.394739182247787,-0.3594268609080746
2210,304869,1988-06-20,26.0,1,1170,200,8,8116.109584691309,10269.715307370836,-11530.834890377904,2153.6057226795274,-12304.834890377904,-0.37358406247921655,1988,6,1257.0,0.0007245724359733326,-0.7456086240315668,-1.928856416838027,-0.711216595408941
2211,304870,1989-08-28,27.0,0,6446,0,12,11907.438941453283,12993.845818316582,17387.653270722076,1086.4068768632987,16613.653270722076,0.5044030364317111,1989,8,1257.0,0.0007245724359733326,-0.6419479065133176,0.20761252152293314,-0.7581218933423898
2212,304871,1988-05-10,24.0,1,2421,1500,12,14090.446851938386,15363.640610668,-18190.359861389574,1273.1937587296143,-18964.359861389574,-0.5757722604531528,1988,5,1257.0,0.0007245724359733326,-0.9529300590680654,0.20761252152293314,-0.4063321588415234
2213,304872,1988-12-15,23.0,1,0,0,8,8075.4940542345375,10300.828120299753,-13265.37810636665,2225.3340660652157,-14039.37810636665,-0.42624610199033264,1988,12,1257.0,0.0007245724359733326,-1.0565907765863147,-1.928856416838027,-0.7581218933423898
2214,304873,1988-09-08,31.0,0,40038,98,12,11721.00599847069,12723.37527256092,-83517.90117125113,1002.3692740902297,-84291.90117125113,-2.5591656575804334,1988,9,1257.0,0.0007245724359733326,-0.22730503644032043,0.20761252152293314,-0.7351382973549999
2215,304877,1988-01-08,38.0,1,25611,0,16,15215.23245666397,14974.647839582703,15754.69925305223,-240.58461708126742,14980.69925305223,0.45482532155803157,1988,1,1257.0,0.0007245724359733326,0.4983199861874245,2.3440814598838933,-0.7581218933423898
2216,304880,1988-07-27,35.0,1,9640,12000,11,26004.952036819035,27914.731080019996,-25572.341411882102,1909.7790432009606,-26346.341411882102,-0.7998947847574938,1988,7,2400.0,0.0013834318586603007,0.18733783363267667,-0.32650471306730694,2.0561959826645415
2217,304883,1988-08-30,26.0,0,2658,700,12,12901.335318004942,14057.147428130127,31730.01328745838,1155.8121101251854,30956.01328745838,0.9398478976042673,1988,8,1257.0,0.0007245724359733326,-0.7456086240315668,0.20761252152293314,-0.5939533505753188
2218,304887,1989-05-26,41.0,0,0,300,13,12305.96571954217,12765.236457957735,37189.98977768334,459.2707384155656,36415.98977768334,1.1056168994991484,1989,5,1257.0,0.0007245724359733326,0.8093021387421724,0.7417297561131732,-0.6877639464422165
2219,304889,1989-02-24,65.0,1,11196,0,14,11160.664618799783,10697.985220500068,286.2510291139281,-462.6793982997151,-487.7489708860719,-0.01480842641425152,1989,2,1257.0,0.0007245724359733326,3.297159359180155,1.2758469907034133,-0.7581218933423898
2220,304891,1989-02-10,35.0,1,13135,2000,8,9810.215156220876,11822.588520853365,3986.019389770172,2012.373364632489,3212.019389770172,0.09751932984738343,1989,2,1257.0,0.0007245724359733326,0.18733783363267667,-1.928856416838027,-0.2890689140079013
2221,304897,1987-12-17,24.0,0,0,0,10,10073.495269805391,11743.444815546292,31737.213906069417,1669.9495457409012,30963.213906069417,0.9400665138130211,1987,12,1257.0,0.0007245724359733326,-0.9529300590680654,-0.860621947657547,-0.7581218933423898
2222,304899,1989-01-04,27.0,1,13241,8160,12,22595.056558919154,24213.12732509269,-14882.162450739863,1618.070766173536,-15656.162450739863,-0.4753328933942595,1989,1,1632.0,0.0009407336638890046,-0.6419479065133176,0.20761252152293314,1.1556142623423236
2223,304900,1988-12-01,36.0,0,20691,2000,12,13857.079793454948,14830.862840014588,-19424.031213946837,973.7830465596398,-20198.031213946837,-0.6132274526404913,1988,12,1257.0,0.0007245724359733326,0.29099855115092593,0.20761252152293314,-0.2890689140079013
2224,304905,1989-07-26,24.0,0,38102,6400,11,19463.60641683537,21316.129488110382,-53779.161076792094,1852.5230712750126,-54553.161076792094,-1.6562750916786295,1989,7,1280.0,0.0007378303246188271,-0.9529300590680654,-0.32650471306730694,0.7428476405279736
2225,304907,1988-08-22,23.0,1,26458,0,12,12198.932337707018,13393.149802761245,20841.553739166906,1194.2174650542274,20067.553739166906,0.609266058154131,1988,8,1257.0,0.0007245724359733326,-1.0565907765863147,0.20761252152293314,-0.7581218933423898
2226,304911,1988-07-25,26.0,0,611,3800,13,17998.95616839392,19094.625596710393,52995.06093028965,1095.6694283164725,52221.06093028965,1.5854707733273083,1988,7,1257.0,0.0007245724359733326,-0.7456086240315668,0.7417297561131732,0.13307876739313843
2227,304912,1988-06-21,33.0,1,31474,5200,14,20335.681617123017,21082.1626533613,16374.055770960073,746.481036238285,15600.055770960073,0.4736294523037378,1988,6,1257.0,0.0007245724359733326,-0.019983601403821886,1.2758469907034133,0.46141585292728043
2228,304913,1989-05-31,25.0,0,10765,3000,9,12891.928747123757,14987.939045361572,8444.445196206232,2096.0102982378157,7670.445196206232,0.2328804980279511,1989,5,1257.0,0.0007245724359733326,-0.8492693415498161,-1.394739182247787,-0.054542424340656995
2229,304918,1988-09-14,34.0,1,44316,7800,13,22637.573958965586,23773.045047117375,32028.618573955875,1135.4710881517894,31254.618573955875,0.9489137791866962,1988,9,1560.0,0.0008992307081291955,0.0836771161144274,0.7417297561131732,1.0711847260621155
2230,304920,1988-03-30,26.0,1,11190,6670,12,20716.64420285578,22265.77832297838,-15106.972756255942,1549.1341201226023,-15880.972756255942,-0.48215830372849855,1988,3,1334.0,0.0007689575414386838,-0.7456086240315668,0.20761252152293314,0.8061697927381295
2231,304924,1989-02-07,35.0,0,23878,20,12,11332.330855343436,12211.027046592786,-36567.4871489343,878.6961912493498,-37341.4871489343,-1.1337156973169185,1989,2,1257.0,0.0007245724359733326,0.18733783363267667,0.20761252152293314,-0.7534313635490449
2232,304925,1988-01-07,33.0,1,0,0,12,11460.84022803,12389.439308576082,-17703.032868418082,928.5990805460824,-18477.032868418082,-0.5609766456064689,1988,1,1257.0,0.0007245724359733326,-0.019983601403821886,0.20761252152293314,-0.7581218933423898
2233,304928,1989-01-27,28.0,1,14718,2300,11,13812.523090638964,15276.456708822012,624.1086996333303,1463.9336181830477,-149.89130036666973,-0.004550812865035785,1989,1,1257.0,0.0007245724359733326,-0.5382871889950683,-0.32650471306730694,-0.218710967107728
2234,304929,1988-07-11,38.0,1,5082,35,12,11137.65172677947,11929.892991212851,-9505.837499296626,792.2412644333817,-10279.837499296626,-0.3121036152721167,1988,7,1257.0,0.0007245724359733326,0.4983199861874245,0.20761252152293314,-0.7499134662040363
2235,304931,1988-01-28,49.0,1,24830,160,8,6366.089099762193,7855.402734004247,27016.251606568625,1489.313634242054,26242.251606568625,0.7967345398067803,1988,1,1257.0,0.0007245724359733326,1.6385878788881665,-1.928856416838027,-0.7205976549956308
2236,304932,1989-01-12,39.0,1,35137,4500,12,16913.956137821,17958.594578203407,26878.06958423207,1044.6384403824086,26104.06958423207,0.792539229449024,1989,1,1257.0,0.0007245724359733326,0.6019807037056738,0.20761252152293314,0.2972473101602094
2237,304935,1988-12-21,26.0,1,22716,627,9,9706.431309332764,11618.67776664348,18600.751749703864,1912.2464573107154,17826.751749703864,0.5412336206697623,1988,12,1257.0,0.0007245724359733326,-0.7456086240315668,-1.394739182247787,-0.6110737843210277
2238,304936,1988-08-17,28.0,1,22746,4000,10,15009.03040832979,16833.452327573832,10715.898714089395,1824.4219192440414,9941.898714089395,0.3018435390198354,1988,8,1257.0,0.0007245724359733326,-0.5382871889950683,-0.860621947657547,0.17998406532658728
2239,304940,1989-04-13,26.0,1,2181,0,9,8884.925992199553,10769.167533580294,-11030.917298047118,1884.2415413807412,-11804.917298047118,-0.35840618754537185,1989,4,1257.0,0.0007245724359733326,-0.7456086240315668,-1.394739182247787,-0.7581218933423898
2240,304941,1989-05-03,26.0,1,26383,5600,12,19314.713278880437,20789.515795719795,9886.46154440765,1474.8025168393578,9112.46154440765,0.27666120133050354,1989,5,1257.0,0.0007245724359733326,-0.7456086240315668,0.20761252152293314,0.5552264487941782
2241,304942,1988-08-17,31.0,1,15203,0,12,11608.458649965403,12587.972303500075,4912.075278321694,979.5136535346719,4138.075278321694,0.12563508467140067,1988,8,1257.0,0.0007245724359733326,-0.22730503644032043,0.20761252152293314,-0.7581218933423898
2242,304943,1989-03-28,27.0,1,69459,0,12,11903.69549383621,12975.014272308263,86013.72875181315,1071.3187784720521,85239.72875181315,2.587942417385077,1989,3,1257.0,0.0007245724359733326,-0.6419479065133176,0.20761252152293314,-0.7581218933423898
2243,304945,1988-12-07,22.0,0,3195,0,10,10219.069362563456,11946.021033483277,22692.32116312783,1726.9516709198215,21918.32116312783,0.6654567522274166,1988,12,1257.0,0.0007245724359733326,-1.1602514941045639,-0.860621947657547,-0.7581218933423898
2244,304946,1989-03-23,37.0,1,744,600,13,12982.59244510694,13587.280826029622,-18709.444842372803,604.688380922682,-19483.444842372803,-0.5915320717545872,1989,3,1257.0,0.0007245724359733326,0.3946592686691752,0.7417297561131732,-0.6174059995420432
2245,304948,1989-03-03,22.0,1,5966,3352,12,16664.58496658624,18111.684484337646,-16817.966192186002,1447.099517751405,-17591.966192186002,-0.5341053541655478,1989,3,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,0.028010900022212987
2246,304950,1988-09-15,28.0,0,27726,5000,12,18376.482684294264,19764.08271538419,-26518.74242934826,1387.6000310899253,-27292.74242934826,-0.8286282330312246,1988,9,1257.0,0.0007245724359733326,-0.5382871889950683,0.20761252152293314,0.41451055499383155
2247,304951,1989-04-07,24.0,0,7245,5000,9,15595.127645732031,17837.837156744507,27166.084034179632,2242.7095110124756,26392.084034179632,0.8012835652505768,1989,4,1257.0,0.0007245724359733326,-0.9529300590680654,-1.394739182247787,0.41451055499383155
2248,304953,1988-09-12,38.0,0,4128,0,12,11096.2322767738,11879.676619663163,21582.151879680547,783.4443428893628,20808.151879680547,0.6317511759523384,1988,9,1257.0,0.0007245724359733326,0.4983199861874245,0.20761252152293314,-0.7581218933423898
